,Rate of exposure to infected,Time of initial seeding of infection,Probability of stay at home,Probability of protective behaviors
30,0.0547390328959602,55.02511099992043,0.959948013127958,0.4452578893178229
31,0.0587019702648931,98.96054187628836,0.956313139739278,0.4121272794062454
32,0.0548936373915657,35.26730301300002,0.9552340413542558,0.4284502215790627
33,0.060177235248451,88.93134697759085,0.9647878396971432,0.4184879393226113
34,0.056615809897671,81.9533668551062,0.9575904528425156,0.423526153598914
35,0.0544233420428603,34.42515755172242,0.9516257011885548,0.4195477572390734
36,0.0603072006779376,102.8832616406375,0.9643876628406224,0.4156177349645314
37,0.0557489387432897,53.38802217476779,0.955376584659642,0.4224648719657068
38,0.0563297635415302,76.4067383967349,0.9558850059744683,0.4198493350176016
39,0.06023779575848,101.85697671718768,0.9644602340623512,0.4282608627462816
40,0.0558781781207904,69.7586376210353,0.9559031945454004,0.4200415249226758
41,0.0602171566741541,93.8370446419384,0.9632816575052096,0.4118679489735836
42,0.0597757175063581,100.55583564069065,0.9598959572528554,0.4105488526072489
43,0.0558640435021749,40.78274845578965,0.9578076611602204,0.4360509125524619
44,0.0602232223258046,104.55417210126345,0.9625388491418068,0.4155851646561347
45,0.0561872966300849,75.31084363039514,0.9559078358659332,0.4193057573761594
46,0.053939919354691,49.868071979541554,0.9550185947104024,0.4425306330607049
47,0.055957608151591,76.52193166776782,0.9554294645696324,0.4202558161661741
48,0.054679937476942,36.73071930255847,0.9565755889268928,0.435088777528345
49,0.0552061232464553,35.277627636583986,0.9651834318823852,0.4636562378097828
50,0.0558999814824813,68.09914210735214,0.9553537735472236,0.4205640515073298
51,0.054687165581621,64.09526397677216,0.9567037816891284,0.4372209374442594
52,0.0575233191910871,80.40547404236867,0.9577944459623338,0.4124195496260882
53,0.0546215637059971,62.56619750565546,0.9583661471637964,0.4483594531422892
54,0.0569006054434221,71.22794639856262,0.9613825071208204,0.4364684210834434
55,0.0545688923138204,33.922074692610416,0.9547797825808448,0.4222952203815087
56,0.0561071955906879,77.56362439547786,0.9566045084443152,0.4211621730538847
57,0.0546432276979127,66.91087208376705,0.9559949949192256,0.4401711704016091
58,0.0618566311507514,102.3920428600075,0.9652844225344585,0.4106990661922057
59,0.0567337318107381,81.40941649689894,0.9559553591480576,0.4194381105301448
60,0.0557671201656177,68.26955505043092,0.9571109738735604,0.4332850409239202
61,0.0546409307219168,42.85501408952891,0.9551850741160252,0.436439188898076
62,0.0603804440714005,92.87077647113983,0.9646782140531815,0.4202584949800335
63,0.0602137919827774,95.94092015955096,0.9606527365779104,0.4118197762964724
64,0.0596457159788701,93.76688711017144,0.9622257648622397,0.417727027779193
65,0.0565675941165981,83.3629807498516,0.9555901795094508,0.4197491655186561
66,0.0588041808721604,83.80940981807919,0.962264173663821,0.4156343677003934
67,0.0543588956869828,33.910068724274225,0.9557985707623275,0.4404898854949314
68,0.0541746772436799,35.44557036136204,0.9567897752967084,0.4387186370973236
69,0.05450533708376,34.128590033125164,0.951984996799355,0.419363016268255
70,0.0542429012813974,50.212541811356424,0.9569564026905268,0.4386630753934907
71,0.0593937751655096,92.95921830224306,0.9593476560505632,0.412620346022516
72,0.0546106362945136,71.47346143788505,0.9507990653671724,0.4203900703432136
73,0.0599555953031364,104.38147177197416,0.9628990932888696,0.4155406003206902
74,0.0604688043248593,105.09071818507763,0.9639039440891992,0.4154598423928808
75,0.0555820508218407,72.08183639663963,0.9587541641320826,0.4399437473883286
76,0.0543699914604311,43.10048787159131,0.9554686896842972,0.4466094659995836
77,0.0550518165213552,38.4117748692291,0.9542523324274124,0.4202467747727524
78,0.054451238950625,60.966552938015425,0.9604439583653614,0.4510114981543836
79,0.0567574298485644,73.15280363645634,0.9588089490616346,0.4203958222496696
80,0.0541777247251522,35.827400433256834,0.9599237865837662,0.4527036184064553
81,0.0551137124483611,65.58196247253828,0.9598748055524152,0.4493703115229138
82,0.055027122297082,34.24132201211412,0.963099860974257,0.4563866536741937
83,0.0550316993765767,45.91713889834509,0.9541215767148142,0.4161866407120793
84,0.0597932822209369,88.62636624404787,0.9613671736732052,0.4142506246358876
85,0.0566159938485464,81.48926655593674,0.9570582272972284,0.4164723744585663
86,0.0567055931325016,82.69882029600086,0.9571367648112262,0.4209846417095497
87,0.0550108012406392,34.46427145950596,0.9547834988206044,0.4205970070073601
88,0.0549204944639037,43.58414938180032,0.9533278436404248,0.4194230524009493
89,0.0544531866456268,49.26676550138366,0.9556122464465112,0.4318264629826118
90,0.0561484898954088,68.81474724109187,0.9559823433251904,0.4200285437907239
91,0.054798834869192,49.03346159505334,0.9545717035842428,0.4208218522675361
92,0.0539381334441835,53.069647637443595,0.9560302923216116,0.4393677808491902
93,0.0595891236408719,94.06313942916776,0.960599734119286,0.4177088002727886
94,0.0558721262104403,76.36018738857923,0.960420086098816,0.4397208522543883
95,0.0555004494217195,32.66709010969872,0.9549799896873502,0.4195008638652389
96,0.0548214534724202,71.86670583317483,0.952410387882196,0.4313846085831007
97,0.0552944435202508,71.95087997757379,0.955209163614226,0.4231695340447901
98,0.0546572537149124,35.46477606287822,0.9559725368132704,0.4293927491570592
99,0.0554753243527645,65.15932278257813,0.9564345353035602,0.4291613873448369
100,0.0557232134360619,69.43894753167382,0.9528957722418332,0.4192018782145613
101,0.0604236805523882,97.20453724002316,0.9615893956288408,0.414842063857769
102,0.0547114177771811,37.97128130179512,0.9632380128473608,0.4641396443238568
103,0.0536439485000014,52.14892790907114,0.9567217493137352,0.4453343247125357
104,0.05966951114312,87.58429383783928,0.9628115595734124,0.4193104996107658
105,0.0601941632175015,93.41564727424938,0.9638297967006167,0.4194729117268734
106,0.0543040902195365,37.29398724420836,0.9584811144232795,0.4483231555924306
107,0.0544423482281752,52.94247587903734,0.957001904892426,0.4377438945905657
108,0.0598723234369772,89.65650111516919,0.9619180513319692,0.4191237708490697
109,0.0574418522895207,83.21893119560454,0.9576235502885778,0.4192432591119308
110,0.0558009510549396,74.7925029450993,0.9555432963226296,0.4196435837836514
111,0.0542876472926909,34.33612419832026,0.9592114543052482,0.4405000875882535
112,0.0555158955233952,41.6040073697456,0.955140621884244,0.4196469624787095
113,0.0540860151877007,52.17384024426848,0.9554299619379708,0.4422605764219819
114,0.0543058171652868,39.85114562262664,0.9564123354902666,0.4430428053987915
115,0.0546443649047326,43.46259338539744,0.9548686653147108,0.4304378312692409
116,0.0544941124460551,59.95946235655936,0.95951546185818,0.4450379640524167
117,0.0560515703675828,64.17379028405499,0.955307368209126,0.4210063067684948
118,0.0558152008106861,79.93025348327674,0.954341159901686,0.4198167967164316
119,0.0553308588838815,35.49738414965548,0.9561232626287272,0.4318035050227196
120,0.0542539046425237,36.114784785144664,0.9583777579110494,0.4455416470075697
121,0.0555784785122831,74.0509998356632,0.9555811209368328,0.4165100167798273
122,0.0547709868345646,73.71675237806396,0.9574935289308676,0.4391262019025004
123,0.0553555899108592,42.61640122212004,0.9557582106490254,0.4209561980541551
124,0.0545533102484228,41.09414676770386,0.9556811528817198,0.4333419847440731
125,0.0602906806677344,85.97221648482947,0.9632728636837086,0.4085313349900477
126,0.0545772325450376,57.8783959457155,0.952343442593764,0.4190932202780215
127,0.0555044477399566,41.03832855969421,0.9550822914270112,0.4200383472361645
128,0.054070991779455,41.344277120642595,0.9573370419233096,0.4342757375456066
129,0.0547329161025591,48.32468180969824,0.957770117452655,0.4416576706723082
130,0.0555684039087313,31.350580745992893,0.9556373848476742,0.4196377453812016
131,0.0545706829806361,35.751525053550324,0.954859809554524,0.4249760274790434
132,0.0599968971660252,96.07620055736083,0.9623987661813924,0.4110474708330747
133,0.0539948675794541,51.07122495097639,0.9560783154897184,0.4400303537260183
134,0.05964144217605,100.81633325519918,0.9614273054249016,0.4155560804740081
135,0.0550387855298439,33.049517372728836,0.9544531630306606,0.4203254692687999
136,0.0543836061070627,38.7451804023667,0.9558050541164176,0.4380314017220303
137,0.0547947785899325,38.59630458009735,0.9560172621985786,0.4329406765175544
138,0.0557591257203688,45.27370710103069,0.955021061747807,0.4156000875396556
139,0.0599783932937198,103.3647933807188,0.9606102581147687,0.4142915996529446
140,0.0544842183360308,38.36909109421613,0.9556418705999912,0.4368281742104991
141,0.05485854312558,61.17665717071437,0.9607831374084396,0.4525819781384276
142,0.054698531172953,33.49417157466504,0.9562226317134284,0.4376933665760678
143,0.0547276395846481,74.62740220561305,0.9563882828055292,0.4372211551502035
144,0.054884144344343,33.07024021967229,0.9554138260793156,0.42009553003801
145,0.0559465541269244,38.20696838432532,0.9561419458484792,0.4211481466794403
146,0.0553262186649063,65.25188832728101,0.9551437907856032,0.4327070597469839
147,0.0542972136059186,72.85524355005847,0.953080037721342,0.4365133047917365
148,0.0543992163787478,44.13164289978427,0.9523002829855112,0.4230189268893219
149,0.0563432341811913,64.1147556255421,0.956670855802252,0.4150661169548741
